inning,inning_top_bot,score_differential,base_1_occupied_pre,base_2_occupied_pre,base_3_occupied_pre,outs_in_inning_so_far_before_event,win_probability
5,top,5,True,False,False,1,0.9588158221089831
5,top,5,True,False,False,2,0.9662881583056124
5,top,5,False,True,True,0,0.9066410764157744
5,top,5,False,True,True,1,0.9318958582864707
5,top,5,False,True,True,2,0.9494270406733794
5,top,5,False,True,False,0,0.9400466276386501
5,top,5,False,True,False,1,0.9547602493434542
5,top,5,False,True,False,2,0.9638970136661035
5,top,5,False,False,True,0,0.9339232534918632
5,top,5,False,False,True,1,0.9507699703988792
5,top,5,False,False,True,2,0.9614876586537037
5,top,5,False,False,False,0,0.9558659204315483
5,top,5,False,False,False,1,0.9645548302861743
5,top,5,False,False,False,2,0.969564986843014
5,top,6,True,True,True,0,0.929801091510821
5,top,6,True,True,True,1,0.9494341751333075
5,top,6,True,True,True,2,0.9636278414989964
5,top,6,True,True,False,0,0.9559607595815528
5,top,6,True,True,False,1,0.968082545847224
5,top,6,True,True,False,2,0.975939473128927
5,top,6,True,False,True,0,0.951047408960241
5,top,6,True,False,True,1,0.9647421193808096
5,top,6,True,False,True,2,0.9738343320284857
5,top,6,True,False,False,0,0.9690167176508808
5,top,6,True,False,False,1,0.9765191194699181
5,top,6,True,False,False,2,0.981014039741434
5,top,6,False,True,True,0,0.9444071804322144
5,top,6,False,True,True,1,0.9601029107644274
5,top,6,False,True,True,2,0.9708326198281825
5,top,6,False,True,False,0,0.9651091458692664
5,top,6,False,True,False,1,0.974068028742058
5,top,6,False,True,False,2,0.9795786711471536
5,top,6,False,False,True,0,0.9613509565760657
5,top,6,False,False,True,1,0.9716486022156557
5,top,6,False,False,True,2,0.9781295074661747
5,top,6,False,False,False,0,0.9747370656843464
5,top,6,False,False,False,1,0.9799738313524199
5,top,6,False,False,False,2,0.982976460890588
5,top,7,True,True,True,0,0.9592781991249291
5,top,7,True,True,True,1,0.9709697471520945
5,top,7,True,True,True,2,0.9793287777635789
5,top,7,True,True,False,0,0.9748238528426384
5,top,7,True,True,False,1,0.9819343610734061
5,top,7,True,True,False,2,0.9865074953234896
5,top,7,True,False,True,0,0.9719239949080911
5,top,7,True,False,True,1,0.9799813629486565
5,top,7,True,False,True,2,0.9852850773186783
5,top,7,True,False,False,0,0.9824796178061468
5,top,7,True,False,False,1,0.9868437078768696
5,top,7,True,False,False,2,0.9894452825777664
5,top,7,False,True,True,0,0.9679897107917341
5,top,7,False,True,True,1,0.9772607781312979
5,top,7,False,True,True,2,0.983538363150991
5,top,7,False,True,False,0,0.9801961934612491
5,top,7,False,True,False,1,0.9854208864395255
5,top,7,False,True,False,2,0.9886156066630793
5,top,7,False,False,True,0,0.9779935984538682
5,top,7,False,False,True,1,0.9840136111444338
5,top,7,False,False,True,2,0.9877769182327809
5,top,7,False,False,False,0,0.9858095411691724
5,top,7,False,False,False,1,0.9888441207311068
5,top,7,False,False,False,2,0.9905779390323887
5,top,8,True,True,True,0,0.976979556292028
5,top,8,True,True,True,1,0.983689381422388
5,top,8,True,True,True,2,0.9884553717677338
5,top,8,True,True,False,0,0.9858903462654348
5,top,8,True,True,False,1,0.9899349752263141
5,top,8,True,True,False,2,0.9925243750583032
5,top,8,True,False,True,0,0.9842348607474886
5,top,8,True,False,True,1,0.9888262289068891
5,top,8,True,False,True,2,0.991833182009998
5,top,8,True,False,False,0,0.9902442202304119
5,top,8,True,False,False,1,0.9927143537039156
5,top,8,True,False,False,2,0.9941825107592838
5,top,8,False,True,True,0,0.9819836990071409
5,top,8,False,True,True,1,0.987278941307415
5,top,8,False,True,True,2,0.9908443046776008
5,top,8,False,True,False,0,0.9889482740975089
5,top,8,False,True,False,1,0.9919100080470555
5,top,8,False,True,False,2,0.9937146603455538
5,top,8,False,False,True,0,0.9876960313483848
5,top,8,False,False,True,1,0.9911135012147957
5,top,8,False,False,True,2,0.9932413802101494
5,top,8,False,False,False,0,0.9921298179787744
5,top,8,False,False,False,1,0.9938435526300927
5,top,8,False,False,False,2,0.9948206531405971
5,top,9,True,True,True,0,0.987194105218297
5,top,9,True,True,True,1,0.9909584753974111
5,top,9,True,True,True,2,0.9936223543312936
5,top,9,True,True,False,0,0.9921897889774502
5,top,9,True,True,False,1,0.9944474495513959
5,top,9,True,True,False,2,0.995889038074934
5,top,9,True,False,True,0,0.9912638110491614
5,top,9,True,False,True,1,0.9938292508099273
5,top,9,True,False,True,2,0.9955045389035135
5,top,9,True,False,False,0,0.9946197767682041
5,top,9,True,False,False,1,0.9959946798679329
5,top,9,True,False,False,2,0.9968104848876328
5,top,9,False,True,True,0,0.9900030071411234
5,top,9,False,True,True,1,0.9929656537456142
5,top,9,False,True,True,2,0.9949540512581125
5,top,9,False,True,False,0,0.9938973253223812
5,top,9,False,True,False,1,0.9955472871875113
5,top,9,False,True,False,2,0.9965506319548534
5,top,9,False,False,True,0,0.9931985456722016
5,top,9,False,False,True,1,0.9951039524803434
5,top,9,False,False,True,2,0.9962876527268215
5,top,9,False,False,False,0,0.9956695804774297
5,top,9,False,False,False,1,0.9966222320466805
5,top,9,False,False,False,2,0.9971647441224034
5,top,10,True,True,True,0,0.9929435726790294
5,top,10,True,True,True,1,0.9950276347075593
5,top,10,True,True,True,2,0.9964993637940543
5,top,10,True,True,False,0,0.9957082508001378
5,top,10,True,True,False,1,0.9969546211075341
5,top,10,True,True,False,2,0.9977493033246243
5,top,10,True,False,True,0,0.9951964637498104
5,top,10,True,False,True,1,0.9966135492769168
5,top,10,True,False,True,2,0.9975374409363313
5,top,10,True,False,False,0,0.9970496673048157
5,top,10,True,False,False,1,0.9978075004907047
5,top,10,True,False,False,2,0.99825673690332
5,top,10,False,True,True,0,0.9944991115222314
5,top,10,False,True,True,1,0.9961368140725648
5,top,10,False,True,True,2,0.9972339966369885
5,top,10,False,True,False,0,0.9966511153814501
5,top,10,False,True,False,1,0.9975609990787428
5,top,10,False,True,False,2,0.9981136802779905
5,top,10,False,False,True,0,0.9962654089322311
5,top,10,False,False,True,1,0.9973166403082996
5,top,10,False,False,True,2,0.9979688684540494
5,top,10,False,False,False,0,0.9976283888909518
5,top,10,False,False,False,1,0.9981531015758728
5,top,10,False,False,False,2,0.9984517123806995
5,bot,-10,True,True,True,0,0.013458451615658232
5,bot,-10,True,True,True,1,0.009321432686141235
5,bot,-10,True,True,True,2,0.006428674057465571
5,bot,-10,True,True,False,0,0.007980183331232071
5,bot,-10,True,True,False,1,0.0055399640579553554
5,bot,-10,True,True,False,2,0.003996919287260828
5,bot,-10,True,False,True,0,0.00898821959975954
5,bot,-10,True,False,True,1,0.006205471746356195
5,bot,-10,True,False,True,2,0.004407198107383938
5,bot,-10,True,False,False,0,0.005354838962685658
5,bot,-10,True,False,False,1,0.003884365748506967
5,bot,-10,True,False,False,2,0.0030177706972702896
5,bot,-10,False,True,True,0,0.010366594324656716
5,bot,-10,False,True,True,1,0.007138625640891854
5,bot,-10,False,True,True,2,0.004996242431236575
5,bot,-10,False,True,False,0,0.006132083062003718
5,bot,-10,False,True,False,1,0.004361536009914753
5,bot,-10,False,True,False,2,0.003293295181010346
5,bot,-10,False,False,True,0,0.0068865938975334155
5,bot,-10,False,False,True,1,0.0048356544929829244
5,bot,-10,False,False,True,2,0.00357262029029455
5,bot,-10,False,False,False,0,0.004230972337417914
5,bot,-10,False,False,False,1,0.0032173288783399756
5,bot,-10,False,False,False,2,0.0026429330569541533
5,bot,-9,True,True,True,0,0.025142163890927712
5,bot,-9,True,True,True,1,0.017486236055249876
5,bot,-9,True,True,True,2,0.012109022680876488
5,bot,-9,True,True,False,0,0.01499574468399463
5,bot,-9,True,True,False,1,0.01045247157543769
5,bot,-9,True,True,False,2,0.007570556410451059
5,bot,-9,True,False,True,0,0.016867925124318037
5,bot,-9,True,False,True,1,0.011693189562941807
5,bot,-9,True,False,True,2,0.008337560768546953
5,bot,-9,True,False,False,0,0.01010710653645966
5,bot,-9,True,False,False,1,0.007360044660105843
5,bot,-9,True,False,False,2,0.00573780531936858
5,bot,-9,False,True,True,0,0.019423940253594275
5,bot,-9,False,True,True,1,0.013430758101193839
5,bot,-9,False,True,True,2,0.009437821391643765
5,bot,-9,False,True,False,0,0.011556432969801252
5,bot,-9,False,True,False,1,0.008252223752071706
5,bot,-9,False,True,False,2,0.00625385569941541
5,bot,-9,False,False,True,0,0.012961703321911414
5,bot,-9,False,False,True,1,0.009137971411963295
5,bot,-9,False,False,True,2,0.006776759441416808
5,bot,-9,False,False,False,0,0.008008178744267522
5,bot,-9,False,False,False,1,0.006111598834092073
5,bot,-9,False,False,False,2,0.005035320192497824
5,bot,-8,True,True,True,0,0.045984120420967
5,bot,-8,True,True,True,1,0.032223018673679285
5,bot,-8,True,True,True,2,0.022479326509275106
5,bot,-8,True,True,False,0,0.02771901811687347
5,bot,-8,True,True,False,1,0.01946253858768605
5,bot,-8,True,True,False,2,0.014195398681898076
5,bot,-8,True,False,True,0,0.0311061742788224
5,bot,-8,True,False,True,1,0.021722750942625168
5,bot,-8,True,False,True,2,0.015599646418389287
5,bot,-8,True,False,False,0,0.018832618751037308
5,bot,-8,True,False,False,1,0.013809670799251167
5,bot,-8,True,False,False,2,0.01083246231611438
5,bot,-8,False,True,True,0,0.03571749493872428
5,bot,-8,False,True,True,1,0.02488106539708618
5,bot,-8,False,True,True,2,0.017610915291406366
5,bot,-8,False,True,False,0,0.021473830534866095
5,bot,-8,False,True,False,1,0.015443498823888187
5,bot,-8,False,True,False,2,0.011780460274584792
5,bot,-8,False,False,True,0,0.02402926585703973
5,bot,-8,False,False,True,1,0.017063148986854335
5,bot,-8,False,False,True,2,0.012740169123166164
5,bot,-8,False,False,False,0,0.014996828500026158
5,bot,-8,False,False,False,1,0.011519217264710557
5,bot,-8,False,False,False,2,0.009540572657616474
5,bot,-7,True,True,True,0,0.08127630111027673
5,bot,-7,True,True,True,1,0.05769804927292226
5,bot,-7,True,True,True,2,0.04076699767200998
5,bot,-7,True,True,False,0,0.04989842432165804
5,bot,-7,True,True,False,1,0.03547921268934465
5,bot,-7,True,True,False,2,0.026189627232079977
5,bot,-7,True,False,True,0,0.0557680814047444
5,bot,-7,True,False,True,1,0.039443035398733936
5,bot,-7,True,False,True,2,0.028673703683894818
5,bot,-7,True,False,False,0,0.034372156065051354
5,bot,-7,True,False,False,1,0.02550631025670888
5,bot,-7,True,False,False,2,0.020217699276595787
5,bot,-7,False,True,True,0,0.06372001514574471
5,bot,-7,False,True,True,1,0.04496064303589653
5,bot,-7,False,True,True,2,0.032222085582909954
5,bot,-7,False,True,False,0,0.039007128029351024
5,bot,-7,False,True,False,1,0.02839775550848374
5,bot,-7,False,True,False,2,0.021904506587884762
5,bot,-7,False,False,True,0,0.04347491626030665
5,bot,-7,False,False,True,1,0.03125677943956204
5,bot,-7,False,False,True,2,0.02360945747516334
5,bot,-7,False,False,False,0,0.027608012705846355
5,bot,-7,False,False,False,1,0.02143993286276663
5,bot,-7,False,False,False,2,0.017914674348352082
5,bot,-6,True,True,True,0,0.13672814790236792
5,bot,-6,True,True,True,1,0.09911461699023892
5,bot,-6,True,True,True,2,0.07148160576083314
5,bot,-6,True,True,False,0,0.08645568756527336
5,bot,-6,True,True,False,1,0.06272935904318447
5,bot,-6,True,True,False,2,0.04719832954650588
5,bot,-6,True,False,True,0,0.09599299864342294
5,bot,-6,True,False,True,1,0.0692959745065588
5,bot,-6,True,False,True,2,0.05137146937420999
5,bot,-6,True,False,False,0,0.06088907436850577
5,bot,-6,True,False,False,1,0.04604774306216403
5,bot,-6,True,False,False,2,0.03710321182522738
5,bot,-6,False,True,True,0,0.10881115529286847
5,bot,-6,False,True,True,1,0.07837989935635009
5,bot,-6,False,True,True,2,0.05730693640003601
5,bot,-6,False,True,False,0,0.0685755335579693
5,bot,-6,False,True,False,1,0.050908626923820574
5,bot,-6,False,True,False,2,0.0399637429303476
5,bot,-6,False,False,True,0,0.07594020657022761
5,bot,-6,False,False,True,1,0.05569519002296656
5,bot,-6,False,False,True,2,0.04284771455334435
5,bot,-6,False,False,False,0,0.049582990958622605
5,bot,-6,False,False,False,1,0.03917662990863065
5,bot,-6,False,False,False,2,0.033185898097701116
5,bot,-5,True,True,True,0,0.21614750381012088
5,bot,-5,True,True,True,1,0.1615631290244398
5,bot,-5,True,True,True,2,0.12008629814080288
5,bot,-5,True,True,False,0,0.1427191814952664
5,bot,-5,True,True,False,1,0.10667455702531617
5,bot,-5,True,True,False,2,0.08252046295697488
5,bot,-5,True,False,True,0,0.15693995956733697
5,bot,-5,True,False,True,1,0.11675010555710745
5,bot,-5,True,False,True,2,0.08905658358460389
5,bot,-5,True,False,False,0,0.10383661509801145
5,bot,-5,True,False,False,1,0.08071228748113443
5,bot,-5,True,False,False,2,0.06656444398537804
5,bot,-5,False,True,True,0,0.17582878381062317
5,bot,-5,False,True,True,1,0.13056064701516928
5,bot,-5,False,True,True,2,0.09829423697790621
5,bot,-5,False,True,False,0,0.1156485292713781
5,bot,-5,False,True,False,1,0.0883333582775899
5,bot,-5,False,True,False,2,0.07110677064721876
5,bot,-5,False,False,True,0,0.1268657234862912
5,bot,-5,False,False,True,1,0.09579253069925486
5,bot,-5,False,False,True,2,0.0756693792046783
5,bot,-5,False,False,False,0,0.08625962222533137
5,bot,-5,False,False,False,1,0.06985856403446285
5,bot,-5,False,False,False,2,0.06031663480582089
5,bot,-4,True,True,True,0,0.31916684741717394
5,bot,-4,True,True,True,1,0.2483665312988564
5,bot,-4,True,True,True,2,0.19212070979101104
5,bot,-4,True,True,False,0,0.2230934541794249
5,bot,-4,True,True,False,1,0.17343173205358275
5,bot,-4,True,True,False,2,0.13911090887753455
5,bot,-4,True,False,True,0,0.2422077979954224
5,bot,-4,True,False,True,1,0.1874956610027649
5,bot,-4,True,False,True,2,0.1484842228471096
5,bot,-4,True,False,False,0,0.16944401116067812
5,bot,-4,True,False,False,1,0.13650637927660644
5,bot,-4,True,False,False,2,0.11595424977480895
5,bot,-4,False,True,True,0,0.26720472147330493
5,bot,-4,False,True,True,1,0.20654105432884778
5,bot,-4,False,True,True,2,0.16162221059903956
5,bot,-4,False,True,False,0,0.1859650744839749
5,bot,-4,False,True,False,1,0.14745024080871097
5,bot,-4,False,True,False,2,0.12258638729294535
5,bot,-4,False,False,True,0,0.20147138698520267
5,bot,-4,False,False,True,1,0.15807678796113128
5,bot,-4,False,False,True,2,0.12921605208609122
5,bot,-4,False,False,False,0,0.14448108012555674
5,bot,-4,False,False,False,1,0.12076709297581385
5,bot,-4,False,False,False,2,0.10677973363124656
5,bot,-3,True,True,True,0,0.4403124787816257
5,bot,-3,True,True,True,1,0.3592072965831882
5,bot,-3,True,True,True,2,0.2913513987359087
5,bot,-3,True,True,False,0,0.32911234726496674
5,bot,-3,True,True,False,1,0.2680808445153733
5,bot,-3,True,True,False,2,0.2243639390597278
5,bot,-3,True,False,True,0,0.35193137092210924
5,bot,-3,True,False,True,1,0.2856270881740897
5,bot,-3,True,False,True,2,0.23643114296683093
5,bot,-3,True,False,False,0,0.263067160617622
5,bot,-3,True,False,False,1,0.2209937275821416
5,bot,-3,True,False,False,2,0.1941380536223016
5,bot,-3,False,True,True,0,0.3812369313189844
5,bot,-3,False,True,True,1,0.30905520547626997
5,bot,-3,False,True,True,2,0.25318302697988293
5,bot,-3,False,True,False,0,0.28372773724806594
5,bot,-3,False,True,False,1,0.23510472700374124
5,bot,-3,False,True,False,2,0.20285503445711986
5,bot,-3,False,False,True,0,0.3028558747911041
5,bot,-3,False,False,True,1,0.24868091785007723
5,bot,-3,False,False,True,2,0.2115205105111752
5,bot,-3,False,False,False,0,0.23128929998807007
5,bot,-3,False,False,False,1,0.20046863673145576
5,bot,-3,False,False,False,2,0.18200021020261217
5,bot,-2,True,True,True,0,0.5692949770003161
5,bot,-2,True,True,True,1,0.488017355127078
5,bot,-2,True,True,True,2,0.4163198094949262
5,bot,-2,True,True,False,0,0.45664590462283033
5,bot,-2,True,True,False,1,0.3909265023497401
5,bot,-2,True,True,False,2,0.34209977024559723
5,bot,-2,True,False,True,0,0.48049443216244303
5,bot,-2,True,False,True,1,0.41011182537355606
5,bot,-2,True,False,True,2,0.3557231781212713
5,bot,-2,True,False,False,0,0.3854010610601184
5,bot,-2,True,False,False,1,0.3382752419785089
5,bot,-2,True,False,False,2,0.3074959767268026
5,bot,-2,False,True,True,0,0.5105584361248372
5,bot,-2,False,True,True,1,0.43536106457940016
5,bot,-2,False,True,True,2,0.3744515358211484
5,bot,-2,False,True,False,0,0.4080464442617362
5,bot,-2,False,True,False,1,0.3542311145843719
5,bot,-2,False,True,False,2,0.3175451343200483
5,bot,-2,False,False,True,0,0.42872058664076207
5,bot,-2,False,False,True,1,0.36943932836668797
5,bot,-2,False,False,True,2,0.3274792619056368
5,bot,-2,False,False,False,0,0.34993174422137024
5,bot,-2,False,False,False,1,0.3147995901271092
5,bot,-2,False,False,False,2,0.2934108857395936
5,bot,-1,True,True,True,0,0.6926721224473587
5,bot,-1,True,True,True,1,0.6219085804829527
5,bot,-1,True,True,True,2,0.5564609072763496
5,bot,-1,True,True,False,0,0.5936201633487834
5,bot,-1,True,True,False,1,0.5326077110373788
5,bot,-1,True,True,False,2,0.4857852586775511
5,bot,-1,True,False,True,0,0.6151745664372131
5,bot,-1,True,False,True,1,0.5506615577012999
5,bot,-1,True,False,True,2,0.49897327060392194
5,bot,-1,True,False,False,0,0.5273716131278737
5,bot,-1,True,False,False,1,0.482066151717815
5,bot,-1,True,False,False,2,0.45187439157177683
5,bot,-1,False,True,True,0,0.6418984730724567
5,bot,-1,False,True,True,1,0.5741179256743747
5,bot,-1,False,True,True,2,0.5169477326868825
5,bot,-1,False,True,False,0,0.5487275015813515
5,bot,-1,False,True,False,1,0.4975334895121512
5,bot,-1,False,True,False,2,0.4617819797105622
5,bot,-1,False,False,True,0,0.5679826754461357
5,bot,-1,False,False,True,1,0.5121551318745482
5,bot,-1,False,False,True,2,0.4715286147074672
5,bot,-1,False,False,False,0,0.4933784221873926
5,bot,-1,False,False,False,1,0.4590798747913064
5,bot,-1,False,False,False,2,0.43790826616265416
5,bot,0,True,True,True,0,0.7975138972070817
5,bot,0,True,True,True,1,0.7439142849157347
5,bot,0,True,True,True,2,0.6924798903511176
5,bot,0,True,True,False,0,0.7218953782648303
5,bot,0,True,True,False,1,0.6733149614410958
5,bot,0,True,True,False,2,0.6350930477531179
5,bot,0,True,False,True,0,0.7387027211711681
5,bot,0,True,False,True,1,0.6878402560379997
5,bot,0,True,False,True,2,0.6459360797128505
5,bot,0,True,False,False,0,0.6690794944151555
5,bot,0,True,False,False,1,0.6320247057961017
5,bot,0,True,False,False,2,0.6069515346535035
5,bot,0,False,True,True,0,0.7592727052270621
5,bot,0,False,True,True,1,0.7065255560986334
5,bot,0,False,True,True,2,0.6606178596622245
5,bot,0,False,True,False,0,0.6862900943035548
5,bot,0,False,True,False,1,0.6447551799549288
5,bot,0,False,True,False,2,0.6152109484333163
5,bot,0,False,False,True,0,0.7016589828031675
5,bot,0,False,False,True,1,0.6567143261746009
5,bot,0,False,False,True,2,0.6233064527071049
5,bot,0,False,False,False,0,0.6413432468336946
5,bot,0,False,False,False,1,0.6129613355299686
5,bot,0,False,False,False,2,0.595258755801281
5,bot,1,True,True,True,0,0.8761558372918447
5,bot,1,True,True,True,1,0.8402819554024055
5,bot,1,True,True,True,2,0.8049764068373648
5,bot,1,True,True,False,0,0.8252673132407372
5,bot,1,True,True,False,1,0.7916223517280843
5,bot,1,True,True,False,2,0.7647023562067778
5,bot,1,True,False,True,0,0.836742192171462
5,bot,1,True,False,True,1,0.8017528938341183
5,bot,1,True,False,True,2,0.7723758764911335
5,bot,1,True,False,False,0,0.7886575967729461
5,bot,1,True,False,False,1,0.7625259246936159
5,bot,1,True,False,False,2,0.7446629801493367
5,bot,1,False,True,True,0,0.8506616979716076
5,bot,1,False,True,True,1,0.8146972556181724
5,bot,1,False,True,True,2,0.7827204914457383
5,bot,1,False,True,False,0,0.8006745241575977
5,bot,1,False,True,False,1,0.7715415218423145
5,bot,1,False,True,False,2,0.7505621782051449
5,bot,1,False,False,True,0,0.8113356705592187
5,bot,1,False,False,True,1,0.7799753661862623
5,bot,1,False,False,True,2,0.7563302644187344
5,bot,1,False,False,False,0,0.7691289688410251
5,bot,1,False,False,False,1,0.748956827546924
5,bot,1,False,False,False,2,0.7362878417213533
5,bot,2,True,True,True,0,0.9286505416381661
5,bot,2,True,True,True,1,0.9068341468250004
5,bot,2,True,True,True,2,0.885025177639133
5,bot,2,True,True,False,0,0.8975971725132399
5,bot,2,True,True,False,1,0.876699814520714
5,bot,2,True,True,False,2,0.859806763723183
5,bot,2,True,False,True,0,0.9046618053394158
5,bot,2,True,False,True,1,0.8830191048725037
5,bot,2,True,False,True,2,0.8646361276967831
5,bot,2,True,False,False,0,0.8748463268979394
5,bot,2,True,False,False,1,0.8584351103212954
5,bot,2,True,False,False,2,0.8471474796132383
5,bot,2,False,True,True,0,0.913184528427083
5,bot,2,False,True,True,1,0.8910603325412215
5,bot,2,False,True,True,2,0.8711292118516738
5,bot,2,False,True,False,0,0.8823474921411611
5,bot,2,False,True,False,1,0.8641115408381533
5,bot,2,False,True,False,2,0.8508808863528132
5,bot,2,False,False,True,0,0.8889757885812268
5,bot,2,False,False,True,1,0.8694081648305347
5,bot,2,False,False,True,2,0.854525970687142
5,bot,2,False,False,False,0,0.8625939694807188
5,bot,2,False,False,False,1,0.849865450996429
5,bot,2,False,False,False,2,0.8418380900086028
5,bot,3,True,True,True,0,0.9605696333942291
5,bot,3,True,True,True,1,0.9481372817085885
5,bot,3,True,True,True,2,0.9355967777073232
5,bot,3,True,True,False,0,0.9428383828975917
5,bot,3,True,True,False,1,0.9307842571146138
5,bot,3,True,True,False,2,0.9209825832736636
5,bot,3,True,False,True,0,0.9468928454317722
5,bot,3,True,False,True,1,0.9344383370209033
5,bot,3,True,False,True,2,0.9237893058433632
5,bot,3,True,False,False,0,0.9297111312160125
5,bot,3,True,False,False,1,0.920184777845494
5,bot,3,True,False,False,2,0.9136095936221182
5,bot,3,False,True,True,0,0.9517686636908274
5,bot,3,False,True,True,1,0.9390771363551753
5,bot,3,False,True,True,2,0.9275572255951037
5,bot,3,False,True,False,0,0.9340503321661505
5,bot,3,False,True,False,1,0.9234845982380813
5,bot,3,False,True,False,2,0.9157862277283549
5,bot,3,False,False,True,0,0.9378758405712616
5,bot,3,False,False,True,1,0.9265591693797041
5,bot,3,False,False,True,2,0.9179096058768152
5,bot,3,False,False,False,0,0.9226028758428717
5,bot,3,False,False,False,1,0.9151943905533823
5,bot,3,False,False,False,2,0.9105111519873585
5,bot,4,True,True,True,0,0.9787662587638346
5,bot,4,True,True,True,1,0.9719579232628001
5,bot,4,True,True,True,2,0.9650562098239086
5,bot,4,True,True,False,0,0.9690454404836888
5,bot,4,True,True,False,1,0.96239994271876
5,bot,4,True,True,False,2,0.9569788279791624
5,bot,4,True,False,True,0,0.9712744626604465
5,bot,4,True,False,True,1,0.9644171666722701
5,bot,4,True,False,True,2,0.9585325738685115
5,bot,4,True,False,False,0,0.9618071144138831
5,bot,4,True,False,False,1,0.9565369880905525
5,bot,4,True,False,False,2,0.9528925369606993
5,bot,4,False,True,True,0,0.9739503714013702
5,bot,4,False,True,True,1,0.9669746824213218
5,bot,4,False,True,True,2,0.9606166895658671
5,bot,4,False,True,False,0,0.964203075663341
5,bot,4,False,True,False,1,0.9583639455199051
5,bot,4,False,True,False,2,0.9540995559694083
5,bot,4,False,False,True,0,0.9663127425967409
5,bot,4,False,False,True,1,0.9600648442588051
5,bot,4,False,False,True,2,0.9552765099603171
5,bot,4,False,False,False,0,0.9578759194104468
5,bot,4,False,False,False,1,0.9537714153895596
5,bot,4,False,False,False,2,0.9511734409194188
5,bot,5,True,True,True,0,0.9887348861295012
5,bot,5,True,True,True,1,0.9850902625696638
5,bot,5,True,True,True,2,0.9813857948595801
5,bot,5,True,True,False,0,0.9835280892009673
5,bot,5,True,True,False,1,0.9799578395944718
5,bot,5,True,True,False,2,0.9770403616377066
5,bot,5,True,False,True,0,0.9847238263784177
5,bot,5,True,False,True,1,0.9810423611358933
5,bot,5,True,False,True,2,0.9778769439425194
5,bot,5,True,False,False,0,0.9796389981032385
5,bot,5,True,False,False,1,0.9768024072064976
5,bot,5,True,False,False,2,0.9748388145965922
5,bot,5,False,True,True,0,0.9861579477026711
5,bot,5,False,True,True,1,0.9824164046341081
5,bot,5,False,True,True,2,0.9789985950571569
5,bot,5,False,True,False,0,0.980927289737208
5,bot,5,False,True,False,1,0.9777861643914518
5,bot,5,False,True,False,2,0.9754893074896542
5,bot,5,False,False,True,0,0.9820608799779753
5,bot,5,False,False,True,1,0.9787016549483952
5,bot,5,False,False,True,2,0.9761234443095961
5,bot,5,False,False,False,0,0.9775234192647649
5,bot,5,False,False,False,1,0.9753124797140462
5,bot,5,False,False,False,2,0.9739120906635058
5,bot,6,True,True,True,0,0.9940725284253542
5,bot,6,True,True,True,1,0.9921456698369169
5,bot,6,True,True,True,2,0.990184406658116
5,bot,6,True,True,False,0,0.9913189110833251
5,bot,6,True,True,False,1,0.9894277806820748
5,bot,6,True,True,False,2,0.9878810098446298
5,bot,6,True,False,True,0,0.9919517813293297
5,bot,6,True,False,True,1,0.9900024613928503
5,bot,6,True,False,True,2,0.988324657164498
5,bot,6,True,False,False,0,0.9892587954130931
5,bot,6,True,False,False,1,0.98775480503244
5,bot,6,True,False,False,2,0.9867131256684204
5,bot,6,False,True,True,0,0.9927104452216005
5,bot,6,False,True,True,1,0.9907302901606465
5,bot,6,False,True,True,2,0.9889193396498172
5,bot,6,False,True,False,0,0.989941494375941
5,bot,6,False,True,False,1,0.9882765201026931
5,bot,6,False,True,False,2,0.9870582557991251
5,bot,6,False,False,True,0,0.9905419993337632
5,bot,6,False,False,True,1,0.9887619226694674
5,bot,6,False,False,True,2,0.9873946650039562
5,bot,6,False,False,False,0,0.9881371902200902
5,bot,6,False,False,False,1,0.9869644411213263
5,bot,6,False,False,False,2,0.9862213636397348
5,bot,7,True,True,True,0,0.9968948462866227
5,bot,7,True,True,True,1,0.9958829242364016
5,bot,7,True,True,True,2,0.9948521696478932
5,bot,7,True,True,False,0,0.9954485002049507
5,bot,7,True,True,False,1,0.9944543483880068
5,bot,7,True,True,False,2,0.993640834573848
5,bot,7,True,False,True,0,0.9957810564866323
5,bot,7,True,False,True,1,0.99475651384004
5,bot,7,True,False,True,2,0.9938741991787208
5,bot,7,True,False,False,0,0.9943654872271006
5,bot,7,True,False,False,1,0.9935744448558204
5,bot,7,True,False,False,2,0.9930264054970218
5,bot,7,False,True,True,0,0.9961796100094268
5,bot,7,False,True,True,1,0.9951391301775439
5,bot,7,False,True,True,2,0.9941869718559269
5,bot,7,False,True,False,0,0.9947244599198715
5,bot,7,False,True,False,1,0.9938488795728738
5,bot,7,False,True,False,2,0.9932079950324555
5,bot,7,False,False,True,0,0.9950401548280299
5,bot,7,False,False,True,1,0.9941041830162486
5,bot,7,False,False,True,2,0.9933849842167615
5,bot,7,False,False,False,0,0.9937755918695519
5,bot,7,False,False,False,1,0.9931586358189763
5,bot,7,False,False,False,2,0.9927676457781641
5,bot,8,True,True,True,0,0.9983771449219401
5,bot,8,True,True,True,1,0.9978475902925731
5,bot,8,True,True,True,2,0.9973079707404953
5,bot,8,True,True,False,0,0.9976201842124424
5,bot,8,True,True,False,1,0.9970996567461288
5,bot,8,True,True,False,2,0.9966736028099268
5,bot,8,True,False,True,0,0.9977942692592043
5,bot,8,True,False,True,1,0.9972578839875508
5,bot,8,True,False,True,2,0.9967958292239377
5,bot,8,True,False,False,0,0.9970531225780297
5,bot,8,True,False,False,1,0.9966388295468852
